Mã sách,Tên sách,Lượt bán,Giá,Tác giả,Người dịch,Ngôn ngữ,Năm xuất bản,Xu hướng,Hình thức,Ratings,Thể loại,Link,Số trang
8935235243293,Bản Chất Của Người (Tái Bản 2024),284,129.000 đ,Han Kang,Kim Ngân,Tiếng Việt,2024,No,Bìa Mềm,0.0/5 (0 đánh giá),Văn Học,https://www.fahasa.com/ban-chat-cua-nguoi-tai-ban-2024.html,350
8935244874488,Circe,205,200.000 đ,Madeline Miller,Jack Frogg,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Văn Học,https://www.fahasa.com/circe-406138.html,528
8936213491057,17 Âm 1,217,169.000 đ,Doo Vandenis,N/A,N/A,2023,No,Bìa Mềm,0.0/5 (0 đánh giá),Văn Học,https://www.fahasa.com/17-am-1.html,316
8935095633869,Jane Eyre (Tái Bản 2024),242,225.000 đ,Charlotte Bronte,Trần Anh Kim,Tiếng Việt,2024,No,Bìa Mềm,0.0/5 (0 đánh giá),Văn Học,https://www.fahasa.com/jane-eyre-tai-ban-2024.html,763
8934974176213,Vừa Nhắm Mắt Vừa Mở Cửa Số (Tái Bản 2022),382,75.000 đ,Nguyễn Ngọc Thuần,N/A,Tiếng Việt,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Văn Học,https://www.fahasa.com/vua-nham-mat-vua-mo-cua-so-390814.html,192
8935244876970,Thiên Sứ Nhà Bên - Tập 4 - Tặng Kèm Bookmark,196,95.000 đ,"Saekisan, Hanekoto",Trân Trân,Tiếng Việt,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Văn Học,https://www.fahasa.com/thien-su-nha-ben-tap-4-tang-kem-bookmark.html,316
8935244872972,Thiên Sứ Nhà Bên - Tập 3,157,95.000 đ,"Saekisan, Hanekoto",Trân Trân,Tiếng Việt,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Văn Học,https://www.fahasa.com/thien-su-nha-ben-tap-3.html,316
9786048994884,Kẻ Trộm Sách (Tái Bản 2024),181,249.000 đ,Markus Zusak,N/A,Tiếng Việt,2024,No,Bìa Mềm,0.0/5 (0 đánh giá),Văn Học,https://www.fahasa.com/ke-trom-sach-tai-ban-2024.html,571
9786043927573,Gatsby Vĩ Đại (Song Ngữ Anh-Việt) (Tái Bản 2023),215,169.000 đ,FScott Fitzgerald,Hoàng Cường,Tiếng Trung,2023,No,Bìa Mềm,0.0/5 (0 đánh giá),Văn Học,https://www.fahasa.com/gatsby-vi-dai-song-ngu-anh-viet-tai-ban-2023.html,530
8936213491224,Tổng Đài Kể Chuyện Lúc 0h,576,168.000 đ,Emma Hạ My,N/A,N/A,2024,No,Bìa Mềm,0.0/5 (0 đánh giá),Văn Học,https://www.fahasa.com/tong-dai-ke-chuyen-luc-0h.html,332
8935244862126,Thiên Sứ Nhà Bên - Tập 1,164,95.000 đ,"Saekisan, Hanekoto",Trân Trân,Tiếng Việt,2021,No,Bìa Mềm,5.0/5 (0 đánh giá),Văn Học,https://www.fahasa.com/thien-su-nha-ben-tap-1.html,320
8935244874488,Circe,205,200.000 đ,Madeline Miller,Jack Frogg,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Văn Học,https://www.fahasa.com/circe-406138.html,528
8935244874389,Lược Sử Nước Việt Bằng Tranh (Tái Bản 2024),10k+,140.000 đ,"Tạ Huy Long, Dương Trung Quốc, Hiếu Minh, Huyền Trang",N/A,Tiếng Việt,2024,Trending,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/luoc-su-nuoc-viet-bang-tranh-tai-ban-2024.html,96
8935244826487,Búp Sen Xanh (Tái Bản 2020),10k+,72.000 đ,Sơn Tùng,N/A,Tiếng Việt,2020,Trending,Bìa Mềm,5.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/bup-sen-xanh-tai-ban-2020.html,364
8935212357494,EQ - IQ Giúp Trẻ Làm Chủ Cảm Xúc - Cáu Giận,1.5k,32.000 đ,"Audrey Bouquet, Fabien Öckto Lambert",Phạm Nhàn,N/A,2022,Trending,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/eq-iq-giup-tre-lam-chu-cam-xuc-cau-gian.html,28
8938537634684,Hoàng Tử Bé (Song Ngữ Việt-Anh),2.4k,79.000 đ,Antoine de Saint-Exupéry,Nguyễn Thúy Loan,Song Ngữ Anh - Việt,2023,Trending,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/hoang-tu-be-song-ngu-viet-anh.html,200
8938507004516-qt,"Lớp Học Mật Ngữ - Tập Đặc Biệt Kỷ Niệm 10 Năm - Phần 2 - Thiệp Mời ""Dự Tiệc Bên Cồn"" Đầu Năm - Tặng Kèm Thẻ Đeo Card Bo Góc Ngẫu Nhiên",466,60.000 đ,B R O Group,N/A,Tiếng Việt,2025,Trending,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/lop-hoc-mat-ngu-tap-dac-biet-ky-niem-10-nam-phan-2-thiep-moi-du-tiec-ben-con-dau-nam-tang-kem-the-deo-card-bo-goc-ngau-nhien.html,100
8935212362429,Giáo Dục Đầu Đời Cho Trẻ - Những Bài Học Tự Bảo Vệ Bản Thân - Không Được Chạm Vào Vùng Riêng Tư Của Tớ,1.4k,42.000 đ,Hồ Tâm,Nguyễn Đức Vịnh,Tiếng Việt,2023,Trending,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/giao-duc-dau-doi-cho-tre-nhung-bai-hoc-tu-bao-ve-ban-than-khong-duoc-cham-vao-vung-rieng-tu-cua-to.html,48
8935212351621,100 Kỹ Năng Sinh Tồn,2.4k,99.000 đ,Clint Emerson,Mai Loan,Tiếng Việt,2020,Trending,Bìa Mềm,4.8/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/100-ky-nang-sinh-ton.html,272
8935244827972,Tuổi Thơ Dữ Dội - Tập 1 (Tái Bản 2019),2.3k,80.000 đ,Phùng Quán,N/A,N/A,2019,Trending,Bìa Mềm,4.95/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/tuoi-tho-du-doi-tap-1-tai-ban-2019.html,400
8935212361910,Những Câu Chuyện Tò Mò Của Bé - Con Có Thể Đánh Trả Khi Bị Bắt Nạt Không?,1.2k,28.000 đ,Linda Locke,N/A,N/A,2022,Bestseller,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/nhung-cau-chuyen-to-mo-cua-be-con-co-the-danh-tra-khi-bi-bat-nat-khong.html,24
8935244827989,Tuổi Thơ Dữ Dội - Tập 2 (Tái Bản 2019),2.1k,80.000 đ,Phùng Quán,N/A,N/A,2019,Bestseller,Bìa Mềm,4.55/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/tuoi-tho-du-doi-tap-2-tai-ban-2019.html,400
combo-8935244827972-8935244827989,Combo Tuổi Thơ Dữ Dội - Tập 1 Và 2 (Tái Bản 2019) (Bộ 2 Tập),1.8k,160.000 đ,Phùng Quán,N/A,N/A,2019,Bestseller,Bìa Mềm,4.95/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/combo-tuoi-tho-du-doi-tap-1-va-2-tai-ban-2019-bo-2-tap.html,N/A
8935235229747,Tiểu Sử Các Quốc Gia Qua Góc Nhìn Lầy Lội,1.2k,215.000 đ,Sai Lei,Thủy tiên,N/A,2021,Bestseller,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/tieu-su-cac-quoc-gia-qua-goc-nhin-lay-loi.html,280
8935244859386,"Hiểu Về Tài Chính, Vững Bước Tương Lai - Tiết Kiệm Cho Tương Lai",544,25.000 đ,Cecilia Minden,Hoàng Thi,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/hieu-ve-tai-chinh-vung-buoc-tuong-lai-tiet-kiem-cho-tuong-lai.html,32
N/A,Tuổi Thơ Dữ Dội,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,Thiếu Nhi,https://www.fahasa.com/seriesbook-index-series-id-997989.html,N/A
8935212355711,Kỹ Năng Sống Đầu Đời Cho Bé - Quy Tắc Ứng Xử Trên Bàn Ăn,716,25.000 đ,"Thẩm Viên, Khương Tĩnh Á",Nguyễn Đức Vịnh,N/A,2021,Bestseller,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/ky-nang-song-dau-doi-cho-be-quy-tac-ung-xu-tren-ban-an.html,24
8935212339278,Bách Khoa Tri Thức Về Khám Phá Thế Giới Cho Trẻ Em - Thiên Văn Học,706,45.000 đ,Rachel Firth,Phan Trần Hồng Hạnh,Tiếng Việt,2018,No,Bìa Mềm,5.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/bach-khoa-tri-thuc-ve-kham-pha-the-gioi-cho-tre-em-thien-van-hoc.html,52
8935212363891,Tủ Sách Tương Tác - Sách Âm Thanh - Bé Học Nói - Phiên Bản Đặc Biệt Với 30 Nút Bấm,476,399.000 đ,"Minh Trang, Thu Nấm",N/A,N/A,2023,No,Bìa Cứng,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/sach-am-thanh-be-hoc-noi.html,20
8935212358095,100++ Kỹ Năng Tự Bảo Vệ Bản Thân Cho Trẻ - Ứng Phó Với Nguy Hiểm,685,109.000 đ,Tiểu Mạch Đông Thái,Thu Ngân,Tiếng Việt,2022,No,Bìa Mềm,3.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/100-ky-nang-tu-bao-ve-ban-than-cho-tre-ung-pho-voi-nguy-hiem.html,220
8935212355681,Kỹ Năng Sống Đầu Đời Cho Bé - Kiến Thức Bảo Vệ Bản Thân,564,25.000 đ,"Thẩm Viên, Khương Tĩnh Á",Nguyễn Đức Vịnh,N/A,2021,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/ky-nang-song-dau-doi-cho-be-kien-thuc-bao-ve-ban-than.html,24
8935212361934,"Những Câu Chuyện Tò Mò Của Bé - Tại Sao Mẹ Suốt Ngày Nói ""Không"" Thế?",438,28.000 đ,"Linda Locke, Chloe Chang",N/A,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/nhung-cau-chuyen-to-mo-cua-be-tai-sao-me-suot-ngay-noi-khong-the.html,24
8934974160779,Gieo Mầm Tính Cách - Tự Tin (Tái Bản 2019),588,32.000 đ,Hà Yên,N/A,N/A,2019,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/gieo-mam-tinh-cach-tu-tin-tai-ban-2019.html,84
8935244835335,Những Câu Chuyện Truyền Cảm Hứng - I Will Be Better - Con Sẽ Tự Giác,448,50.000 đ,Yunan,N/A,N/A,2021,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/i-will-be-better-nhung-cau-chuyen-truyen-cam-hung-con-se-tu-giac.html,192
8938507004370,Lớp Học Mật Ngữ - Phiên Bản Mới - Tập 11 - Tặng Kèm Búp Bê Giấy Thiên Yết Nữ Hoặc Kim Ngưu Nam Ngẫu Nhiên,286,30.000 đ,B R O Group,N/A,Tiếng Việt,2024,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/lop-hoc-mat-ngu-phien-ban-moi-tap-11-tang-kem-bup-be-giay-thien-yet-nu-hoac-kim-nguu-nam-ngau-nhien-596531.html,52
8935244868999,Hoàng Tử Bé (Tái Bản 2022),1.1k,35.000 đ,Antoine De Saint-Exupéry,Nguyễn Thành Long,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/hoang-tu-be-tai-ban-2022.html,112
8935212357548,EQ - IQ Giúp Trẻ Làm Chủ Cảm Xúc - Sợ Hãi,584,32.000 đ,"Audrey Bouquet, Fabien Öckto Lambert",Phạm Nhàn,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/eq-iq-giup-tre-lam-chu-cam-xuc-so-hai.html,28
8935244868999,Hoàng Tử Bé (Tái Bản 2022),1.1k,35.000 đ,Antoine De Saint-Exupéry,Nguyễn Thành Long,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/hoang-tu-be-tai-ban-2022.html,112
8935212357500,EQ - IQ Giúp Trẻ Làm Chủ Cảm Xúc - Ích Kỷ,412,32.000 đ,"Audrey Bouquet, Fabien Öckto Lambert",Phạm Nhàn,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/eq-iq-giup-tre-lam-chu-cam-xuc-ich-ky.html,28
8935212355674,Kỹ Năng Sống Đầu Đời Cho Bé - Kỹ Năng Giao Tiếp Ngoài Xã Hội,661,25.000 đ,"Thẩm Viên, Khương Tĩnh Á",Nguyễn Đức Vịnh,N/A,2021,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/ky-nang-song-dau-doi-cho-be-ky-nang-giao-tiep-ngoai-xa-hoi.html,24
8935212338486,Big Book - Cuốn Sách Khổng Lồ Về Cơ Thể Người (Tái Bản),192,168.000 đ,Minna Lacey,N/A,N/A,2018,No,Bìa Cứng,5.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/big-book-cuon-sach-khong-lo-ve-co-the-nguoi-tai-ban.html,32
8935244859355,"Hiểu Về Tài Chính, Vững Bước Tương Lai - Tập Tành Kinh Doanh",217,25.000 đ,Cecilia Minden,Phạm Nguyên Trường,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/hieu-ve-tai-chinh-vung-buoc-tuong-lai-tap-tanh-kinh-doanh.html,32
8935235221734,Hoàng Tử Bé (Tái Bản),385,75.000 đ,Antoine De Saint-Exupéry,Trác Phong,Tiếng Việt,2022,No,Bìa Mềm,4.95/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/hoang-tu-be-tai-ban-2019-242711.html,102
8935212339094,200 Miếng Bóc Dán Thông Minh - Bé Học Toán,470,55.000 đ,Ngọc Linh,N/A,N/A,2018,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/200-mieng-boc-dan-thong-minh-be-hoc-toan.html,30
8935212346665,100 Bí Ẩn Đáng Kinh Ngạc Về Lịch Sử - 100 Things To Know About History,354,100.000 đ,Nhiều Tác Giả,Thu Trang,N/A,2019,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/100-bi-an-dang-kinh-ngac-ve-lich-su-100-things-to-know-about-history.html,128
8935244826043,Đất Rừng Phương Nam (Tái Bản),922,81.000 đ,Đoàn Giỏi,N/A,Tiếng Việt,2020,No,Bìa Mềm,4.85/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/dat-rung-phuong-nam-tai-ban.html,304
8935212357531,EQ - IQ Giúp Trẻ Làm Chủ Cảm Xúc - Lo Lắng,204,32.000 đ,"Audrey Bouquet, Fabien Öckto Lambert",Phạm Nhàn,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/eq-iq-giup-tre-lam-chu-cam-xuc-lo-lang.html,28
8935244823387,Lược Sử Nước Việt Bằng Tranh - Viet Nam - A Brief History In Pictures - Bìa Cứng (Tái Bản 2019),1.9k,196.000 đ,"Tạ Huy Long, Dương Trung Quốc, Hiếu Minh, Huyền Trang",N/A,Song Ngữ Anh - Việt,2019,No,Bìa Cứng,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/luoc-su-nuoc-viet-bang-tranh-viet-nam-a-brief-history-in-pictures-bia-cung-tai-ban-2019.html,100
8935212341134,365 Truyện Kể Trước Giờ Đi Ngủ - Những Câu Chuyện Phát Triển Chỉ Số Tình Cảm EQ,464,78.000 đ,Ngọc Linh,N/A,N/A,2018,No,Bìa Mềm,5.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/365-truyen-ke-truoc-gio-di-ngu-nhung-cau-chuyen-phat-trien-chi-so-tinh-cam-eq.html,224
8935244826371,1000 Câu Đố Phát Triển Trí Tuệ - Thách Thức IQ (Tái Bản 2019),426,70.000 đ,Xing Tao,Thùy An,N/A,2019,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/1000-cau-do-phat-trien-tri-tue-thach-thuc-iq-tai-ban-2019.html,208
8935235229983,"Giáo Dục Giới Tính Nhi Đồng - Con Trai, Con Gái Khác Nhau Ạ ?",580,52.000 đ,"Tam Tam, Lưu Tự Long",Khánh Nguyên,N/A,2021,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/giao-duc-gioi-tinh-nhi-dong-con-trai-con-gai-khac-nhau-a.html,32
8934986006454,Song Ngữ Việt - Anh - Diary Of A Wimpy Kid  - Nhật Ký Chú Bé Nhút Nhát - Tập 1,755,96.000 đ,Jeff Kinney,Giang Vũ,N/A,2020,No,Bìa Mềm,5.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/song-ngu-viet-anh-diary-of-a-wimpy-kid-nhat-ky-chu-be-nhut-nhat.html,360
8935212332873,100 Bí Ẩn Đáng Kinh Ngạc Về Khoa Học,229,100.000 đ,"Alex Frith, Minna Lacey, Jerome Martin, Jonathan Melmoth",Thu Trang,N/A,2018,No,Bìa Mềm,4.5/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/100-bi-an-dang-kinh-ngac-ve-khoa-hoc.html,127
8935244824087,Hachiko - Chú Chó Đợi Chờ (Tái Bản 2019),367,60.000 đ,"Luis Prats , Zuzanna Celej",Nguyễn Phương Loan,N/A,2019,No,Bìa Mềm,4.8/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/hachiko-chu-cho-doi-cho-bia-mem-tai-ban-2019.html,152
8935244817744,Dế Mèn Phiêu Lưu Ký - Tái Bản 2020,504,50.000 đ,Tô Hoài,N/A,Tiếng Việt,2020,No,Bìa Mềm,5.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/de-men-phieu-luu-ky-tai-ban-2020.html,N/A
8936067608038,Truyện Cổ Tích Thế Giới Song Ngữ Hay Nhất,293,90.000 đ,Bùi Mạnh Chiến,N/A,N/A,2023,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/truyen-co-tich-the-gioi-song-ngu-hay-nhat.html,200
8935236433280,Tâm Lý Học Dành Cho Học Sinh Tiểu Học - Đừng Hòng Bắt Nạt Mình - Rèn Luyện Kỹ Năng Tự Bảo Vệ Mình,120,45.000 đ,"Giản Giản Châu, Cơ Cơ",Lệ Quyên,N/A,2023,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/tam-ly-hoc-danh-cho-hoc-sinh-tieu-hoc-dung-hong-bat-nat-minh-ren-luyen-ky-nang-tu-bao-ve-minh.html,88
8935244862423,Bé An Toàn Mỗi Ngày - Nếu Chẳng May Đi Lạc Thì Sao?,102,35.000 đ,"Hoàng Hoành, Kẹo Bông",N/A,N/A,2021,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/be-an-toan-moi-ngay-neu-chang-may-di-lac-thi-sao.html,36
8935212343213,Giáo Dục Giới Tính Và Nhân Cách Dành Cho Bé Gái - Tớ Dũng Cảm Nói Không Với Kẻ Xấu!,360,32.000 đ,Trung tâm Sáng tạo Thiếu nhi Mộc Đầu Nhân,Thu Ngân,N/A,2018,No,Bìa Mềm,5.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/giao-duc-gioi-tinh-va-nhan-cach-danh-cho-be-gai-to-dung-cam-noi-khong-voi-ke-xau.html,36
8935244820812,Dế Mèn Phiêu Lưu Ký (Tái Bản 2020),481,150.000 đ,"Tô Hoài, Tạ Huy Long",N/A,Tiếng Việt,2020,No,Bìa Cứng,5.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/de-men-phieu-luu-ky-tai-ban-2020-235384.html,144
8935244862423,Bé An Toàn Mỗi Ngày - Nếu Chẳng May Đi Lạc Thì Sao?,102,35.000 đ,"Hoàng Hoành, Kẹo Bông",N/A,N/A,2021,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/be-an-toan-moi-ngay-neu-chang-may-di-lac-thi-sao.html,36
8935244823882,Những Chiếc Xe Hiệp Sĩ - Xe Cứu Hỏa Vất Vả (Tái Bản 2019),192,18.000 đ,"Mijika, TianYing",N/A,Tiếng Việt,2019,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/nhung-chiec-xe-hiep-si-xe-cuu-hoa-vat-va-tai-ban-2019.html,24
8935235235526,Tô Màu Phát Triển Não Bộ Cho Bé 1-5 Tuổi - Tập 5,217,16.000 đ,Phạm Ngọc Điệp,N/A,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/to-mau-phat-trien-nao-bo-cho-be-1-5-tuoi-tap-5.html,20
8935212338493,Big Book - Cuốn Sách Khổng Lồ Về Các Loài Động Vật Biển (Tái Bản),174,168.000 đ,Minna Lacey,N/A,N/A,2018,No,Bìa Cứng,5.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/big-book-cuon-sach-khong-lo-ve-cac-loai-dong-vat-bien-tai-ban.html,32
8935244820683,Mẹ Hỏi Bé Trả Lời 3-4 Tuổi (Tái Bản 2019),379,30.000 đ,"Yosbook, Xiao Li",Hoàng Anh,N/A,2019,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/me-hoi-be-tra-loi-3-4-tuoi-tai-ban-2019.html,88
8935244820690,Mẹ Hỏi Bé Trả Lời 4-5 Tuổi (Tái Bản 2019),348,30.000 đ,"Yosbook, Xiao Li",Hoàng Anh,N/A,2019,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/me-hoi-be-tra-loi-4-5-tuoi-tai-ban-2019.html,88
8935352607824,Kỉ Niệm 70 Năm Chiến Thắng Điện Biên Phủ - Lá Cờ Chuẩn Đỏ Thắm,166,40.000 đ,Hồ Phương,N/A,Tiếng Việt,2024,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/ki-niem-70-nam-chien-thang-dien-bien-phu-la-co-chuan-do-tham.html,152
8934974179764,"Bé Tập Kể Chuyện - Cáo, Thỏ, Gà Trống (2022)",242,15.000 đ,Nhiều Tác Giả,N/A,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/be-tap-ke-chuyen-cao-tho-ga-trong-2022.html,16
8935352608166,Kỉ Niệm 70 Năm Chiến Thắng Điện Biên Phủ - Kể Chuyện Điện Biên Phủ,396,60.000 đ,"Hữu Mai, Nguyễn Thế Phương",N/A,Tiếng Việt,2024,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/ki-niem-70-nam-chien-thang-dien-bien-phu-ke-chuyen-dien-bien-phu.html,52
8935244859348,"Hiểu Về Tài Chính, Vững Bước Tương Lai - Đầu Tư Thông Minh",145,25.000 đ,Katie Marsico,Phạm Nguyên Trường,N/A,2021,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/hieu-ve-tai-chinh-vung-buoc-tuong-lai-dau-tu-thong-minh.html,32
8935244873863,"Hack Não, Rèn Tư Duy - Cao Thủ Ghi Nhớ",346,68.000 đ,"Amanda Lott, Matthew Taylor Wilson, Rachel Baines",Nguyễn Phương Thảo,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/hack-nao-ren-tu-duy-cao-thu-ghi-nho.html,64
8935212368780,100++ Bí Ẩn Về Tự Nhiên - Những Động Vật Kỳ Diệu Nực Cười Nhất,55,155.000 đ,Philip Bunting,Thu Trang,N/A,2024,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/100-bi-an-ve-tu-nhien-nhung-dong-vat-ky-dieu-nuc-cuoi-nhat.html,80
8935212343206,Giáo Dục Giới Tính Và Nhân Cách Dành Cho Bé Gái - Tớ Biết Quý Trọng Cơ Thể Mình,60,32.000 đ,Trung tâm Sáng tạo Thiếu nhi Mộc Đầu Nhân,Thu Ngân,N/A,2018,No,Bìa Mềm,5.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/giao-duc-gioi-tinh-va-nhan-cach-danh-cho-be-gai-to-biet-quy-trong-co-the-minh.html,36
8935244823868,Những Chiếc Xe Hiệp Sĩ - Một Ngày Của Xe Cứu Hộ (Tái Bản 2019),154,18.000 đ,"Mijika, TianYing",N/A,N/A,2019,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/nhung-chiec-xe-hiep-si-mot-ngay-cua-xe-cuu-ho-tai-ban-2019.html,24
8935212368094,Bách Khoa Thư Kỳ Thú Về Vũ Trụ - Bìa Cứng,155,350.000 đ,"Will Gater, Daniel Long, Angela Rizza",Thùy Dương,N/A,2024,No,Bìa Cứng,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/bach-khoa-thu-ky-thu-ve-vu-tru-bia-cung.html,232
8935352618103,Quiz! Khoa Học Kì Thú - SOS Khoa Học Sinh Tồn,52,75.000 đ,"Kwon, Chan Ho, Cha, Hyun Jin",Sun Tzô,Tiếng Việt,2024,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/quiz-khoa-hoc-ki-thu-sos-khoa-hoc-sinh-ton.html,180
8935352618066,Quiz! Khoa Học Kì Thú - Khoa Học Thể Thao,33,75.000 đ,"Son, Jong-geun",Sun Tzô,Tiếng Việt,2024,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/quiz-khoa-hoc-ki-thu-khoa-hoc-the-thao.html,180
8935235228221,"Gi Gỉ Gì Gi, Cái Gì Cũng Biết - 130 Bí Mật Vui Nhất Cho Tuổi Tiểu Học",82,115.000 đ,Hanazono Makoto,Quang Phú,N/A,2020,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/gi-gi-gi-gi-cai-gi-cung-biet-130-bi-mat-vui-nhat-cho-tuoi-tieu-hoc.html,160
8935325014123,Xứ Sở Miên Man - Tặng Kèm Bookmark,660,220.000 đ,Jun Phạm,N/A,Tiếng Việt,2023,No,Bìa Mềm,5.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/xu-so-mien-man-tang-kem-bookmark.html,264
8935212358446,200 Từ Vựng Mẹ Cùng Con Học Nói - Các Loài Động Vật Đáng Yêu,103,79.000 đ,"Pat-a-Cake, Tiago Americo",Nguyên Đăng,N/A,2022,No,Bìa Mềm,0.0/5 (0 đánh giá),Thiếu Nhi,https://www.fahasa.com/200-tu-vung-me-cung-con-hoc-noi-cac-loai-dong-vat-dang-yeu.html,199
